eventID,occurrenceID,verbatimMeasurementType,measurementType,measurementValue,measurementUnit,measurementTypeID,measurementValueID,measurementUnitID,measurementRemarks
GU190728-CTD44B-125_Riaz_S18,,prepped_samp_store_temp,Temperature prepared sample was stored prior to DNA extraction,ambient,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190728-CTD44B-125_Riaz_S18,,samp_store_temp,Temperature sample was stored,4,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190728-CTD44B-125_Riaz_S18,,transmission,Transmittance of the water column,94.9682,percent,http://vocab.nerc.ac.uk/collection/P02/current/ATTN/,,,Collected by WetLabs C-Star
GU190728-CTD44B-125_Riaz_S18,,temp,Water temperature,19.9136,degree Celsius,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0335/,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190729-CTD46-240_MiFish_S48,,filter_passive_active_0_1,Active or passive filtration approach,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: Whether water samples were collected using active (1) or passive (0) filtration approach.
GU190729-CTD46-240_MiFish_S48,,ctd_bottle_number,CTD bottle number,CTD46,,,,,
GU190729-CTD46-240_MiFish_S48,,chlorophyll,Chlorophyll fluorescence,0.0472,micrograms per litre,http://vocab.nerc.ac.uk/collection/P01/current/CPHLMOD2/,,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/,Collected by WetLabs WetStar Fluorometer
GU190729-CTD46-240_MiFish_S48,,filter_name,Commercial names and brand of filter,MilliporeSigma,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_MiFish_S48,,dna_cleanup_0_1,DNA cleanup,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,"Boolean: Was the extracted DNA cleaned/purified? Yes = 1, No =0"
GU190729-CTD46-240_MiFish_S48,,dna_cleanup_method,DNA cleanup method,Zymo OneStep PCR Inhibitor Removal kit,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_MiFish_S48,,concentration_method,DNA concentration method,Qubit 4 Fluorometer (Thermo Fisher Scientific),,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_MiFish_S48,,date_ext,Date of nucleic acid extraction,2019-10-31 00:00:00,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190729-CTD46-240_MiFish_S48,,density,Density of the water column,1027.8352,kilograms per cubic metre,http://vocab.nerc.ac.uk/collection/P01/current/TOKGPR02/,,http://vocab.nerc.ac.uk/collection/P06/current/UKMC/,
GU190729-CTD46-240_MiFish_S48,,depth_category,Depth category of sample collection,Bottom,,,,,
GU190729-CTD46-240_MiFish_S48,,filter_diameter,Diameter of water filter,47,millimeters,http://vocab.nerc.ac.uk/collection/P01/current/DSAMPA01/,,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
GU190729-CTD46-240_MiFish_S48,,diss_oxygen,Dissolved oxygen,3.6727,mg/L,,,http://vocab.nerc.ac.uk/collection/P06/current/UMGL/,
GU190729-CTD46-240_MiFish_S48,,prepped_samp_store_dur,Duration prepared sample was stored prior to DNA extraction,P4M,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190729-CTD46-240_MiFish_S48,,samp_store_dur,Duration sample was stored prior to DNA extraction,P19M/35M,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190729-CTD46-240_MiFish_S48,,expedition_id,Expedition ID,GU19-01,,SDN:W01::033,https://doi.org/10.25923/3jjh-dr85,,"NOAA Ship Gordon Gunter (GU), RESTORE survey  GU1901"
GU190729-CTD46-240_MiFish_S48,,input_read_count,Input sequence read count,134643,reads,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_MiFish_S48,,dna_store_loc,Location extracted DNA was stored,NOAA SEFSC -80Freezer,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_MiFish_S48,,samp_store_loc,Location sample was stored,In cooler with ice,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_MiFish_S48,,filter_material,Material of water filter,cellulose ester,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_MiFish_S48,,habitat_natural_artificial_0_1,Natural or artificial habitat,0,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: whether samples were taken from natural (0) or artificial (1) habitat.
GU190729-CTD46-240_MiFish_S48,,nucl_acid_ext_kit,Nucleic acid extraction kit,not applicable,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_MiFish_S48,,nucl_acid_ext_lysis,Nucleic acid extraction lysis approach,physical | thermal,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Controlled vocabulary (physical | chemical | enzymatic | thermal | osmotic | other:)
GU190729-CTD46-240_MiFish_S48,,nucl_acid_ext_sep,Nucleic acid extraction separation approach,phenol chloroform,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Controlled vocabulary (column-based | magnetic beads | centrifugation | precipitation | phenol chloroform | gel electrophoresis | other:)
GU190729-CTD46-240_MiFish_S48,,salinity,Salinity,35.901,psu,http://vocab.nerc.ac.uk/collection/P01/current/ODSDM021/,,http://vocab.nerc.ac.uk/collection/P06/current/PSUX/,
GU190729-CTD46-240_MiFish_S48,,samp_category,Sample category,sample,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_MiFish_S48,,prepped_samp_store_sol,Solution prepared sample was stored prior to DNA extraction,longmire,,https://github.com/FAIR-eDNA/FAIRe_checklist,https://doi.org/10.1186/s13104-016-2104-5,,
GU190729-CTD46-240_MiFish_S48,,samp_store_sol,Solution sample was stored in,none,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_MiFish_S48,,prepped_samp_store_temp,Temperature prepared sample was stored prior to DNA extraction,ambient,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190729-CTD46-240_MiFish_S48,,samp_store_temp,Temperature sample was stored,4,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190729-CTD46-240_MiFish_S48,,transmission,Transmittance of the water column,94.9233,percent,http://vocab.nerc.ac.uk/collection/P02/current/ATTN/,,,Collected by WetLabs C-Star
GU190729-CTD46-240_MiFish_S48,,temp,Water temperature,14.5551,degree Celsius,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0335/,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190729-CTD46-240_Riaz_S19,,filter_passive_active_0_1,Active or passive filtration approach,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: Whether water samples were collected using active (1) or passive (0) filtration approach.
GU190729-CTD46-240_Riaz_S19,,ctd_bottle_number,CTD bottle number,CTD46,,,,,
GU190729-CTD46-240_Riaz_S19,,chlorophyll,Chlorophyll fluorescence,0.0472,micrograms per litre,http://vocab.nerc.ac.uk/collection/P01/current/CPHLMOD2/,,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/,Collected by WetLabs WetStar Fluorometer
GU190729-CTD46-240_Riaz_S19,,filter_name,Commercial names and brand of filter,MilliporeSigma,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_Riaz_S19,,dna_cleanup_0_1,DNA cleanup,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,"Boolean: Was the extracted DNA cleaned/purified? Yes = 1, No =0"
GU190729-CTD46-240_Riaz_S19,,dna_cleanup_method,DNA cleanup method,Zymo OneStep PCR Inhibitor Removal kit,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_Riaz_S19,,concentration_method,DNA concentration method,Qubit 4 Fluorometer (Thermo Fisher Scientific),,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_Riaz_S19,,date_ext,Date of nucleic acid extraction,2019-10-31 00:00:00,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190729-CTD46-240_Riaz_S19,,density,Density of the water column,1027.8352,kilograms per cubic metre,http://vocab.nerc.ac.uk/collection/P01/current/TOKGPR02/,,http://vocab.nerc.ac.uk/collection/P06/current/UKMC/,
GU190729-CTD46-240_Riaz_S19,,depth_category,Depth category of sample collection,Bottom,,,,,
GU190729-CTD46-240_Riaz_S19,,filter_diameter,Diameter of water filter,47,millimeters,http://vocab.nerc.ac.uk/collection/P01/current/DSAMPA01/,,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
GU190729-CTD46-240_Riaz_S19,,diss_oxygen,Dissolved oxygen,3.6727,mg/L,,,http://vocab.nerc.ac.uk/collection/P06/current/UMGL/,
GU190729-CTD46-240_Riaz_S19,,prepped_samp_store_dur,Duration prepared sample was stored prior to DNA extraction,P4M,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190729-CTD46-240_Riaz_S19,,samp_store_dur,Duration sample was stored prior to DNA extraction,P19M/35M,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190729-CTD46-240_Riaz_S19,,expedition_id,Expedition ID,GU19-01,,SDN:W01::033,https://doi.org/10.25923/3jjh-dr85,,"NOAA Ship Gordon Gunter (GU), RESTORE survey  GU1901"
GU190729-CTD46-240_Riaz_S19,,input_read_count,Input sequence read count,236265,reads,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_Riaz_S19,,dna_store_loc,Location extracted DNA was stored,NOAA SEFSC -80Freezer,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_Riaz_S19,,samp_store_loc,Location sample was stored,In cooler with ice,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_Riaz_S19,,filter_material,Material of water filter,cellulose ester,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_Riaz_S19,,habitat_natural_artificial_0_1,Natural or artificial habitat,0,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: whether samples were taken from natural (0) or artificial (1) habitat.
GU190729-CTD46-240_Riaz_S19,,nucl_acid_ext_kit,Nucleic acid extraction kit,not applicable,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_Riaz_S19,,nucl_acid_ext_lysis,Nucleic acid extraction lysis approach,physical | thermal,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Controlled vocabulary (physical | chemical | enzymatic | thermal | osmotic | other:)
GU190729-CTD46-240_Riaz_S19,,nucl_acid_ext_sep,Nucleic acid extraction separation approach,phenol chloroform,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Controlled vocabulary (column-based | magnetic beads | centrifugation | precipitation | phenol chloroform | gel electrophoresis | other:)
GU190729-CTD46-240_Riaz_S19,,salinity,Salinity,35.901,psu,http://vocab.nerc.ac.uk/collection/P01/current/ODSDM021/,,http://vocab.nerc.ac.uk/collection/P06/current/PSUX/,
GU190729-CTD46-240_Riaz_S19,,samp_category,Sample category,sample,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_Riaz_S19,,prepped_samp_store_sol,Solution prepared sample was stored prior to DNA extraction,longmire,,https://github.com/FAIR-eDNA/FAIRe_checklist,https://doi.org/10.1186/s13104-016-2104-5,,
GU190729-CTD46-240_Riaz_S19,,samp_store_sol,Solution sample was stored in,none,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD46-240_Riaz_S19,,prepped_samp_store_temp,Temperature prepared sample was stored prior to DNA extraction,ambient,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190729-CTD46-240_Riaz_S19,,samp_store_temp,Temperature sample was stored,4,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190729-CTD46-240_Riaz_S19,,transmission,Transmittance of the water column,94.9233,percent,http://vocab.nerc.ac.uk/collection/P02/current/ATTN/,,,Collected by WetLabs C-Star
GU190729-CTD46-240_Riaz_S19,,temp,Water temperature,14.5551,degree Celsius,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0335/,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190729-CTD47-140_MiFish_S49,,filter_passive_active_0_1,Active or passive filtration approach,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: Whether water samples were collected using active (1) or passive (0) filtration approach.
GU190729-CTD47-140_MiFish_S49,,ctd_bottle_number,CTD bottle number,CTD47,,,,,
GU190729-CTD47-140_MiFish_S49,,chlorophyll,Chlorophyll fluorescence,0.0573,micrograms per litre,http://vocab.nerc.ac.uk/collection/P01/current/CPHLMOD2/,,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/,Collected by WetLabs WetStar Fluorometer
GU190729-CTD47-140_MiFish_S49,,filter_name,Commercial names and brand of filter,MilliporeSigma,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_MiFish_S49,,dna_cleanup_0_1,DNA cleanup,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,"Boolean: Was the extracted DNA cleaned/purified? Yes = 1, No =0"
GU190729-CTD47-140_MiFish_S49,,dna_cleanup_method,DNA cleanup method,Zymo OneStep PCR Inhibitor Removal kit,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_MiFish_S49,,concentration_method,DNA concentration method,Qubit 4 Fluorometer (Thermo Fisher Scientific),,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_MiFish_S49,,date_ext,Date of nucleic acid extraction,2019-10-31 00:00:00,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190729-CTD47-140_MiFish_S49,,density,Density of the water column,1026.9542,kilograms per cubic metre,http://vocab.nerc.ac.uk/collection/P01/current/TOKGPR02/,,http://vocab.nerc.ac.uk/collection/P06/current/UKMC/,
GU190729-CTD47-140_MiFish_S49,,depth_category,Depth category of sample collection,Bottom,,,,,
GU190729-CTD47-140_MiFish_S49,,filter_diameter,Diameter of water filter,47,millimeters,http://vocab.nerc.ac.uk/collection/P01/current/DSAMPA01/,,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
GU190729-CTD47-140_MiFish_S49,,diss_oxygen,Dissolved oxygen,2.8571,mg/L,,,http://vocab.nerc.ac.uk/collection/P06/current/UMGL/,
GU190729-CTD47-140_MiFish_S49,,prepped_samp_store_dur,Duration prepared sample was stored prior to DNA extraction,P4M,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190729-CTD47-140_MiFish_S49,,samp_store_dur,Duration sample was stored prior to DNA extraction,P19M/35M,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190729-CTD47-140_MiFish_S49,,expedition_id,Expedition ID,GU19-01,,SDN:W01::033,https://doi.org/10.25923/3jjh-dr85,,"NOAA Ship Gordon Gunter (GU), RESTORE survey  GU1901"
GU190729-CTD47-140_MiFish_S49,,input_read_count,Input sequence read count,152520,reads,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_MiFish_S49,,dna_store_loc,Location extracted DNA was stored,NOAA SEFSC -80Freezer,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_MiFish_S49,,samp_store_loc,Location sample was stored,In cooler with ice,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_MiFish_S49,,filter_material,Material of water filter,cellulose ester,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_MiFish_S49,,habitat_natural_artificial_0_1,Natural or artificial habitat,0,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: whether samples were taken from natural (0) or artificial (1) habitat.
GU190729-CTD47-140_MiFish_S49,,nucl_acid_ext_kit,Nucleic acid extraction kit,not applicable,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_MiFish_S49,,nucl_acid_ext_lysis,Nucleic acid extraction lysis approach,physical | thermal,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Controlled vocabulary (physical | chemical | enzymatic | thermal | osmotic | other:)
GU190729-CTD47-140_MiFish_S49,,nucl_acid_ext_sep,Nucleic acid extraction separation approach,phenol chloroform,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Controlled vocabulary (column-based | magnetic beads | centrifugation | precipitation | phenol chloroform | gel electrophoresis | other:)
GU190729-CTD47-140_MiFish_S49,,salinity,Salinity,36.4315,psu,http://vocab.nerc.ac.uk/collection/P01/current/ODSDM021/,,http://vocab.nerc.ac.uk/collection/P06/current/PSUX/,
GU190729-CTD47-140_MiFish_S49,,samp_category,Sample category,sample,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_MiFish_S49,,prepped_samp_store_sol,Solution prepared sample was stored prior to DNA extraction,longmire,,https://github.com/FAIR-eDNA/FAIRe_checklist,https://doi.org/10.1186/s13104-016-2104-5,,
GU190729-CTD47-140_MiFish_S49,,samp_store_sol,Solution sample was stored in,none,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_MiFish_S49,,prepped_samp_store_temp,Temperature prepared sample was stored prior to DNA extraction,ambient,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190729-CTD47-140_MiFish_S49,,samp_store_temp,Temperature sample was stored,4,degree Celsius,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190729-CTD47-140_MiFish_S49,,transmission,Transmittance of the water column,93.8676,percent,http://vocab.nerc.ac.uk/collection/P02/current/ATTN/,,,Collected by WetLabs C-Star
GU190729-CTD47-140_MiFish_S49,,temp,Water temperature,18.1287,degree Celsius,http://vocab.nerc.ac.uk/collection/P07/current/CFSN0335/,,https://vocab.nerc.ac.uk/collection/P06/current/UPAA/,
GU190729-CTD47-140_Riaz_S20,,filter_passive_active_0_1,Active or passive filtration approach,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,Boolean: Whether water samples were collected using active (1) or passive (0) filtration approach.
GU190729-CTD47-140_Riaz_S20,,ctd_bottle_number,CTD bottle number,CTD47,,,,,
GU190729-CTD47-140_Riaz_S20,,chlorophyll,Chlorophyll fluorescence,0.0573,micrograms per litre,http://vocab.nerc.ac.uk/collection/P01/current/CPHLMOD2/,,http://vocab.nerc.ac.uk/collection/P06/current/UGPL/,Collected by WetLabs WetStar Fluorometer
GU190729-CTD47-140_Riaz_S20,,filter_name,Commercial names and brand of filter,MilliporeSigma,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_Riaz_S20,,dna_cleanup_0_1,DNA cleanup,1,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,"Boolean: Was the extracted DNA cleaned/purified? Yes = 1, No =0"
GU190729-CTD47-140_Riaz_S20,,dna_cleanup_method,DNA cleanup method,Zymo OneStep PCR Inhibitor Removal kit,,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_Riaz_S20,,concentration_method,DNA concentration method,Qubit 4 Fluorometer (Thermo Fisher Scientific),,https://github.com/FAIR-eDNA/FAIRe_checklist,,,
GU190729-CTD47-140_Riaz_S20,,date_ext,Date of nucleic acid extraction,2019-10-31 00:00:00,ISO 8601,https://github.com/FAIR-eDNA/FAIRe_checklist,,https://vocab.nerc.ac.uk/collection/P06/current/TISO/,
GU190729-CTD47-140_Riaz_S20,,density,Density of the water column,1026.9542,kilograms per cubic metre,http://vocab.nerc.ac.uk/collection/P01/current/TOKGPR02/,,http://vocab.nerc.ac.uk/collection/P06/current/UKMC/,
GU190729-CTD47-140_Riaz_S20,,depth_category,Depth category of sample collection,Bottom,,,,,
GU190729-CTD47-140_Riaz_S20,,filter_diameter,Diameter of water filter,47,millimeters,http://vocab.nerc.ac.uk/collection/P01/current/DSAMPA01/,,http://vocab.nerc.ac.uk/collection/P06/current/UXMM/,
GU190729-CTD47-140_Riaz_S20,,diss_oxygen,Dissolved oxygen,2.8571,mg/L,,,http://vocab.nerc.ac.uk/collection/P06/current/UMGL/,
