occurrenceID,eventID,basisOfRecord,verbatimIdentification,kingdom,phylum,class,order,family,genus,scientificName,scientificNameID,taxonRank,parentEventID,datasetID,license,institutionID,occurrenceStatus,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,recordedBy,materialSampleID,eventDate,minimumDepthInMeters,maximumDepthInMeters,locality,decimalLatitude,decimalLongitude,geodeticDatum,identificationRemarks
GU190715-CTD28-310_Riaz_S11_occ_b9059151082f294c7116ed698fb867ea,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Acropomatiformes;Acropomatidae;Synagrops;Synagrops spinosus,Animalia,Chordata,Teleostei,Acropomatiformes,Synagropidae,Parascombrops,Parascombrops spinosus,urn:lsid:marinespecies.org:taxname:1486846,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,12207,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_272b952bfc6e84de3e33447c805a19ae,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae,Animalia,Chordata,Teleostei,Scombriformes,Scombridae,,Scombridae,urn:lsid:marinespecies.org:taxname:125559,Family,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,7415,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_ab531057ac23d57dcd86573bae457871,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Aulopiformes;Paralepididae,Animalia,Chordata,Teleostei,Aulopiformes,Paralepididae,,Paralepididae,urn:lsid:marinespecies.org:taxname:125447,Family,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,39128,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_0de87c4b4c08654d7f6aee2727489091,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Bembropidae;Bembrops;Bembrops anatirostris,Animalia,Chordata,Teleostei,Perciformes,Bembropidae,Bembrops,Bembrops anatirostris,urn:lsid:marinespecies.org:taxname:159842,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,7882,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_c6335231ee8256f44efaffea7808bc4d,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepidopus;Lepidopus altifrons,Animalia,Chordata,Teleostei,Scombriformes,Trichiuridae,Lepidopus,Lepidopus altifrons,urn:lsid:marinespecies.org:taxname:159367,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4656,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_03aa9f58f2579b6732814be76a9fbdc9,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Caranx;Caranx crysos,Animalia,Chordata,Teleostei,Carangiformes,Carangidae,Caranx,Caranx crysos,urn:lsid:marinespecies.org:taxname:126802,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,7171,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_f95107ba4bf952c5c7bb22ccaa5699ec,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cyclopsettidae;Citharichthys;Citharichthys cornutus,Animalia,Chordata,Teleostei,Pleuronectiformes,Paralichthyidae,Citharichthys,Citharichthys cornutus,urn:lsid:marinespecies.org:taxname:158792,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,10,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_1d9ad5941b4b4ca31e4d3627f5ff75e9,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Polyipnus;Polyipnus asteroides,Animalia,Chordata,Teleostei,Stomiiformes,Sternoptychidae,Polyipnus,Polyipnus asteroides,urn:lsid:marinespecies.org:taxname:158839,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,132,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_1b00bc1c2be1c947702c05cd95485b8f,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;NA;Malacanthidae;Lopholatilus;Lopholatilus chamaeleonticeps,Animalia,Chordata,Teleostei,Eupercaria incertae sedis,Malacanthidae,Lopholatilus,Lopholatilus chamaeleonticeps,urn:lsid:marinespecies.org:taxname:159406,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,3115,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_8b9bc921bb1ab57a27c2f6cd872751dd,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus,urn:lsid:marinespecies.org:taxname:125819,Genus,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,10488,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_8274a5c940c0105f8a497fc05fb8abfe,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Phosichthyidae;Vinciguerria,Animalia,Chordata,Teleostei,Stomiiformes,Vinciguerriidae,Vinciguerria,Vinciguerria,urn:lsid:marinespecies.org:taxname:126194,Genus,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,6950,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_05c7a5158fc46a06b55c2d40f640ec75,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Gadiformes;Merlucciidae;Merluccius;Merluccius albidus,Animalia,Chordata,Teleostei,Gadiformes,Merlucciidae,Merluccius,Merluccius albidus,urn:lsid:marinespecies.org:taxname:158748,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5207,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_25fc3b356848470a59a39eb4867f395e,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Polymixiiformes;Polymixiidae;Polymixia;Polymixia lowei,Animalia,Chordata,Teleostei,Polymixiiformes,Polymixiidae,Polymixia,Polymixia lowei,urn:lsid:marinespecies.org:taxname:158923,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,10829,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_bae49dfe40cd2cea7f95cf69076002f3,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Sphoeroides;Sphoeroides dorsalis,Animalia,Chordata,Teleostei,Tetraodontiformes,Tetraodontidae,Sphoeroides,Sphoeroides dorsalis,urn:lsid:marinespecies.org:taxname:275274,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,10908,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_af5972e637365558d36954fcb5ceac7e,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Harengula,Animalia,Chordata,Teleostei,Clupeiformes,Dorosomatidae,Harengula,Harengula,urn:lsid:marinespecies.org:taxname:204605,Genus,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_391932cd6e322bd926c295b2f2ade4a4,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Baldwinella;Baldwinella aureorubens,Animalia,Chordata,Teleostei,Perciformes,Anthiadidae,Baldwinella,Baldwinella aureorubens,urn:lsid:marinespecies.org:taxname:1015364,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,640,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_1152b8e0093caafd4c324b0991dd0fdc,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Aulopiformes;Chlorophthalmidae;Chlorophthalmus;Chlorophthalmus agassizi,Animalia,Chordata,Teleostei,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,Chlorophthalmus agassizi,urn:lsid:marinespecies.org:taxname:126336,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,5785,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_435226fa22b1fce806b14bcae0b64033,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Beloniformes;Exocoetidae;Cheilopogon,Animalia,Chordata,Teleostei,Beloniformes,Exocoetidae,Cheilopogon,Cheilopogon,urn:lsid:marinespecies.org:taxname:125691,Genus,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,1928,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_d28a7a630839fe6e00cb7e946212f7da,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus dumerilii,urn:lsid:marinespecies.org:taxname:126590,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,4845,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_e96de42c086d6324a58fd41062bc7f6f,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Meleagris;Meleagris gallopavo,Animalia,Mollusca,Gastropoda,Trochida,Tegulidae,Cittarium,Cittarium,urn:lsid:marinespecies.org:taxname:413476,Genus,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,289,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_0eac5139f4db81c62bd3bbd6d85b06c2,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Benthodesmus;Benthodesmus simonyi,Animalia,Chordata,Teleostei,Scombriformes,Trichiuridae,Benthodesmus,Benthodesmus simonyi,urn:lsid:marinespecies.org:taxname:127087,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,910,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_aabcf1b68a268f4686b4dd059c8fce9d,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Valenciennellus;Valenciennellus tripunctulatus,Animalia,Chordata,Teleostei,Stomiiformes,Sternoptychidae,Valenciennellus,Valenciennellus tripunctulatus,urn:lsid:marinespecies.org:taxname:127316,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,564,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190715-CTD28-310_Riaz_S11_occ_8feb7121572a4604eeaf26cb1d8c859f,GU190715-CTD28-310_Riaz_S11,MaterialSample,Eukaryota;Chordata;Actinopteri;Aulopiformes;Chlorophthalmidae;Chlorophthalmus;Chlorophthalmus agassizi,Animalia,Chordata,Teleostei,Aulopiformes,Chlorophthalmidae,Chlorophthalmus,Chlorophthalmus agassizi,urn:lsid:marinespecies.org:taxname:126336,Species,GU190715-CTD28-310,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,38,DNA sequence reads,165670,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190715-CTD28-310,2019-07-15,310,310,USA: Gulf of Mexico,29.055,-86.27,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_Riaz_S12_occ_173617266b01c5822338e2a3de56ea8b,GU190721-CTD31-205_Riaz_S12,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,Teleostei,Stomiiformes,Sternoptychidae,Maurolicus,Maurolicus weitzmani,urn:lsid:marinespecies.org:taxname:158838,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,126357,DNA sequence reads,165269,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_Riaz_S12_occ_b8c407aca42fe67df22b5763fee14642,GU190721-CTD31-205_Riaz_S12,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,Teleostei,Myctophiformes,Myctophidae,Diaphus,Diaphus dumerilii,urn:lsid:marinespecies.org:taxname:126590,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,1092,DNA sequence reads,165269,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_Riaz_S12_occ_4feb4cae27c142cc61d49716415710bb,GU190721-CTD31-205_Riaz_S12,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnini,Animalia,Arthropoda,Malacostraca,Decapoda,Scyllaridae,,Theninae,urn:lsid:marinespecies.org:taxname:382775,Subfamily,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,25432,DNA sequence reads,165269,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_Riaz_S12_occ_2201c8f2640bbf5950575d7783ac1db9,GU190721-CTD31-205_Riaz_S12,MaterialSample,Eukaryota;Chordata;Actinopteri;Argentiniformes;Argentinidae;Argentina;Argentina striata,Animalia,Chordata,Teleostei,Argentiniformes,Argentinidae,Argentina,Argentina striata,urn:lsid:marinespecies.org:taxname:158718,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,1,DNA sequence reads,165269,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
GU190721-CTD31-205_Riaz_S12_occ_8756424d388f0d5747c417ef1d21627b,GU190721-CTD31-205_Riaz_S12,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Ariommatidae;Ariomma;Ariomma bondi,Animalia,Chordata,Teleostei,Scombriformes,Ariommatidae,Ariomma,Ariomma bondi,urn:lsid:marinespecies.org:taxname:159592,Species,GU190721-CTD31-205,noaa-sefsc-gu1901,https://creativecommons.org/publicdomain/zero/1.0/,https://ror.org/0396y0w87,present,12,DNA sequence reads,165269,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190721-CTD31-205,2019-07-21,205,205,USA: Gulf of Mexico,28.662,-85.762,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom"
