occurrenceID,eventID,basisOfRecord,verbatimIdentification,kingdom,phylum,class,order,family,genus,scientificName,taxonID,taxonRank,parentEventID,datasetID,license,institutionID,waterBody,occurrenceStatus,organismQuantity,organismQuantityType,sampleSizeValue,sampleSizeUnit,recordedBy,materialSampleID,eventDate,minimumDepthInMeters,maximumDepthInMeters,locality,decimalLatitude,decimalLongitude,geodeticDatum,identificationRemarks,associatedSequences
GU190728-CTD44B-125_Riaz_S18_occ_2201c8f2640bbf5950575d7783ac1db9,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Argentiniformes;Argentinidae;Argentina;Argentina striata,Animalia,Chordata,,Osmeriformes,Argentinidae,Argentina,"Argentina striata Goode & Bean, 1896",gbif:5214449,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,96,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_fd1e3437ec32379444ff34a5cd911452,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Nettastomatidae;Hoplunnis;Hoplunnis tenuis,Animalia,Chordata,,Anguilliformes,Nettastomatidae,Hoplunnis,"Hoplunnis tenuis Ginsburg, 1951",gbif:2402939,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,39698,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_33314b4b8a46a30edaa53e3f02d7f925,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Acropomatiformes;Acropomatidae;Verilus,Animalia,Chordata,,Perciformes,Acropomatidae,Verilus,"Verilus Poey, 1860",gbif:2381536,genus,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,26467,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_0de87c4b4c08654d7f6aee2727489091,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Bembropidae;Bembrops;Bembrops anatirostris,Animalia,Chordata,,Perciformes,Percophidae,Bembrops,"Bembrops anatirostris Ginsburg, 1955",gbif:2389185,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,36,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_c6335231ee8256f44efaffea7808bc4d,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepidopus;Lepidopus altifrons,Animalia,Chordata,,Perciformes,Trichiuridae,Lepidopus,"Lepidopus altifrons Parin & Collette, 1993",gbif:5210265,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,1847,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_3f6052cc68387057ef967c6f5107e501,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,343,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_3e5075d2c93ddf9ceef445bed812dd06,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Gonostomatidae;Sigmops,Animalia,Chordata,,Stomiiformes,Gonostomatidae,Sigmops,"Sigmops Gill, 1883",gbif:2347420,genus,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,6,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_88af4afd540d8b1241bbf5bd1e2be55d,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,,Stomiiformes,Sternoptychidae,Maurolicus,"Maurolicus weitzmani Parin & Kobyliansky, 1993",gbif:2347496,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,14487,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_7a101658aa49ead88421d4b1875a40a2,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cyclopsettidae;Syacium;Syacium papillosum,Animalia,Chordata,,Pleuronectiformes,Paralichthyidae,Syacium,"Syacium papillosum (Linnaeus, 1758)",gbif:2408759,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,11503,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_65c0001b3454bb3ba9bb385585fee223,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Congridae;Uroconger;Uroconger syringinus,Animalia,Chordata,,Anguilliformes,Congridae,Uroconger,"Uroconger syringinus Ginsburg, 1954",gbif:2403259,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,3490,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_98a7c6e0eae9782c629256bdd858e07c,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,,Stomiiformes,Sternoptychidae,Maurolicus,"Maurolicus weitzmani Parin & Kobyliansky, 1993",gbif:2347496,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,729,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_53f570d143fdb7ab6b49c53628755671,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Dasyscopelus;Dasyscopelus obtusirostris,Animalia,Chordata,,Myctophiformes,Myctophidae,Myctophum,"Dasyscopelus obtusirostris (Tåning, 1928)",gbif:11174747,species,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,1188,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_7228fd0480d1deda517899cbf9aab434,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri,Animalia,Mollusca,Gastropoda,Littorinimorpha,Annulariidae,Parachondria,Parachondria chordata chordata,gbif:9154218,subspecies,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,27,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_52b2243e4f59a32c1f37be8b37e2f016,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Ophichthidae,Animalia,Chordata,,Anguilliformes,Ophichthidae,,Ophichthidae,gbif:2955,family,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,48,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190728-CTD44B-125_Riaz_S18_occ_e6a3865de271bb1ce577d0499171ac76,GU190728-CTD44B-125_Riaz_S18,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Myctophum,Animalia,Chordata,,Myctophiformes,Myctophidae,Myctophum,"Myctophum Rafinesque, 1810",gbif:2405851,genus,GU190728-CTD44B-125,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,6,DNA sequence reads,266871,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190728-CTD44B-125,2019-07-29,125,125,USA: Gulf of Mexico,-86.464,29.423,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428818 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247878 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190729-CTD46-240_Riaz_S19_occ_173617266b01c5822338e2a3de56ea8b,GU190729-CTD46-240_Riaz_S19,MaterialSample,Eukaryota;Chordata;Actinopteri;Stomiiformes;Sternoptychidae;Maurolicus;Maurolicus weitzmani,Animalia,Chordata,,Stomiiformes,Sternoptychidae,Maurolicus,"Maurolicus weitzmani Parin & Kobyliansky, 1993",gbif:2347496,species,GU190729-CTD46-240,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,21946,DNA sequence reads,193565,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190729-CTD46-240,2019-07-29,240,240,USA: Gulf of Mexico,-86.371,29.299,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428817 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247879 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190729-CTD46-240_Riaz_S19_occ_b8c407aca42fe67df22b5763fee14642,GU190729-CTD46-240_Riaz_S19,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus;Diaphus dumerilii,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus dumerilii (Bleeker, 1856)",gbif:2406248,species,GU190729-CTD46-240,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,99435,DNA sequence reads,193565,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190729-CTD46-240,2019-07-29,240,240,USA: Gulf of Mexico,-86.371,29.299,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428817 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247879 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190729-CTD46-240_Riaz_S19_occ_fd1e3437ec32379444ff34a5cd911452,GU190729-CTD46-240_Riaz_S19,MaterialSample,Eukaryota;Chordata;Actinopteri;Anguilliformes;Nettastomatidae;Hoplunnis;Hoplunnis tenuis,Animalia,Chordata,,Anguilliformes,Nettastomatidae,Hoplunnis,"Hoplunnis tenuis Ginsburg, 1951",gbif:2402939,species,GU190729-CTD46-240,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,19,DNA sequence reads,193565,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190729-CTD46-240,2019-07-29,240,240,USA: Gulf of Mexico,-86.371,29.299,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428817 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247879 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190729-CTD46-240_Riaz_S19_occ_ab531057ac23d57dcd86573bae457871,GU190729-CTD46-240_Riaz_S19,MaterialSample,Eukaryota;Chordata;Actinopteri;Aulopiformes;Paralepididae,Animalia,Chordata,,Aulopiformes,Paralepididae,,Paralepididae,gbif:2964,family,GU190729-CTD46-240,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,13,DNA sequence reads,193565,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190729-CTD46-240,2019-07-29,240,240,USA: Gulf of Mexico,-86.371,29.299,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428817 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247879 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190729-CTD46-240_Riaz_S19_occ_0de87c4b4c08654d7f6aee2727489091,GU190729-CTD46-240_Riaz_S19,MaterialSample,Eukaryota;Chordata;Actinopteri;Perciformes;Bembropidae;Bembrops;Bembrops anatirostris,Animalia,Chordata,,Perciformes,Percophidae,Bembrops,"Bembrops anatirostris Ginsburg, 1955",gbif:2389185,species,GU190729-CTD46-240,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,35806,DNA sequence reads,193565,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190729-CTD46-240,2019-07-29,240,240,USA: Gulf of Mexico,-86.371,29.299,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428817 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247879 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190729-CTD46-240_Riaz_S19_occ_c6335231ee8256f44efaffea7808bc4d,GU190729-CTD46-240_Riaz_S19,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Trichiuridae;Lepidopus;Lepidopus altifrons,Animalia,Chordata,,Perciformes,Trichiuridae,Lepidopus,"Lepidopus altifrons Parin & Collette, 1993",gbif:5210265,species,GU190729-CTD46-240,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,7,DNA sequence reads,193565,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190729-CTD46-240,2019-07-29,240,240,USA: Gulf of Mexico,-86.371,29.299,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428817 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247879 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190729-CTD46-240_Riaz_S19_occ_f95107ba4bf952c5c7bb22ccaa5699ec,GU190729-CTD46-240_Riaz_S19,MaterialSample,Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Cyclopsettidae;Citharichthys;Citharichthys cornutus,Animalia,Chordata,,Pleuronectiformes,Paralichthyidae,Citharichthys,"Citharichthys cornutus (Günther, 1880)",gbif:2408713,species,GU190729-CTD46-240,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,10,DNA sequence reads,193565,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190729-CTD46-240,2019-07-29,240,240,USA: Gulf of Mexico,-86.371,29.299,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428817 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247879 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190729-CTD46-240_Riaz_S19_occ_8b9bc921bb1ab57a27c2f6cd872751dd,GU190729-CTD46-240_Riaz_S19,MaterialSample,Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Diaphus,Animalia,Chordata,,Myctophiformes,Myctophidae,Diaphus,"Diaphus Eigenmann & Eigenmann, 1890",gbif:2406168,genus,GU190729-CTD46-240,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,5184,DNA sequence reads,193565,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190729-CTD46-240,2019-07-29,240,240,USA: Gulf of Mexico,-86.371,29.299,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428817 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247879 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
GU190729-CTD46-240_Riaz_S19_occ_088fe13fa02373ceebeefea46a158220,GU190729-CTD46-240_Riaz_S19,MaterialSample,Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus,Animalia,Chordata,,Perciformes,Scombridae,Thunnus,"Thunnus South, 1845",gbif:2373932,genus,GU190729-CTD46-240,noaa-sefsc-gu1901,http://creativecommons.org/publicdomain/zero/1.0/legalcode,https://ror.org/0396y0w87,"Mexico, Gulf of",present,22143,DNA sequence reads,193565,DNA sequence reads,Lynsey Wilcox Talbot | Katherine Silliman,GU190729-CTD46-240,2019-07-29,240,240,USA: Gulf of Mexico,-86.371,29.299,WGS84,"qiime2-2023.5; naive-bayes classifier; scikit-learn 0.24.1, confidence: unknown confidence, against reference database: custom",https://www.ncbi.nlm.nih.gov/sra/SRX30428817 | https://www.ncbi.nlm.nih.gov/biosample/SAMN51247879 | https://www.ncbi.nlm.nih.gov/bioproject/PRJNA1322479
